condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
Untreated,2,5,1.9,194.4,5.86
Untreated,2,5,1.9,194.6,3.16
Untreated,2,5,1.9,194.8,0.6
Untreated,2,5,1.9,195.0,-1.6
Untreated,2,5,1.9,195.2,-3.15
Untreated,2,5,1.9,195.4,-3.79
Untreated,2,5,1.9,195.6,-3.29
Untreated,2,5,1.9,195.8,-1.51
Untreated,2,5,1.9,196.0,1.58
Untreated,2,5,1.9,196.2,5.86
Untreated,2,5,1.9,196.4,11.05
Untreated,2,5,1.9,196.6,16.71
Untreated,2,5,1.9,196.8,22.26
Untreated,2,5,1.9,197.0,27.05
Untreated,2,5,1.9,197.2,30.41
Untreated,2,5,1.9,197.4,31.72
Untreated,2,5,1.9,197.6,30.52
Untreated,2,5,1.9,197.8,26.53
Untreated,2,5,1.9,198.0,19.76
Untreated,2,5,1.9,198.2,10.51
Untreated,2,5,1.9,198.4,-0.64
Untreated,2,5,1.9,198.6,-12.86
Untreated,2,5,1.9,198.8,-25.11
Untreated,2,5,1.9,199.0,-36.28
Untreated,2,5,1.9,199.2,-45.3
Untreated,2,5,1.9,199.4,-51.2
Untreated,2,5,1.9,199.6,-53.29
Untreated,2,5,1.9,199.8,-51.18
Untreated,2,5,1.9,200.0,-44.9
Untreated,2,5,1.9,200.2,-34.85
Untreated,2,5,1.9,200.4,-21.79
Untreated,2,5,1.9,200.6,-6.81
Untreated,2,5,1.9,200.8,8.84
Untreated,2,5,1.9,201.0,23.85
Untreated,2,5,1.9,201.2,36.95
Untreated,2,5,1.9,201.4,47.1
Untreated,2,5,1.9,201.6,53.57
Untreated,2,5,1.9,201.8,56.02
Untreated,2,5,1.9,202.0,54.51
Untreated,2,5,1.9,202.2,49.52
Untreated,2,5,1.9,202.4,41.88
Untreated,2,5,1.9,202.6,32.66
Untreated,2,5,1.9,202.8,23.05
Untreated,2,5,1.9,203.0,14.25
Untreated,2,5,1.9,203.2,7.28
Untreated,2,5,1.9,203.4,2.93
Untreated,2,5,1.9,203.6,1.62
Untreated,2,5,1.9,203.8,3.41
Untreated,2,5,1.9,204.0,7.95
Untreated,2,5,1.9,204.2,14.58
Untreated,2,5,1.9,204.4,22.38
Untreated,2,5,1.9,204.6,30.32
Untreated,2,5,1.9,204.8,37.34
Untreated,2,5,1.9,205.0,42.53
Untreated,2,5,1.9,205.2,45.21
Untreated,2,5,1.9,205.4,44.99
Untreated,2,5,1.9,205.6,41.87
Untreated,2,5,1.9,205.8,36.18
Untreated,2,5,1.9,206.0,28.56
Untreated,2,5,1.9,206.2,19.87
Untreated,2,5,1.9,206.4,11.1
Untreated,2,5,1.9,206.6,3.22
Untreated,2,5,1.9,206.8,-2.9
Untreated,2,5,1.9,207.0,-6.65
Untreated,2,5,1.9,207.2,-7.69
Untreated,2,5,1.9,207.4,-6.03
Untreated,2,5,1.9,207.6,-2.01
Untreated,2,5,1.9,207.8,3.74
Untreated,2,5,1.9,208.0,10.39
Untreated,2,5,1.9,208.2,16.97
Untreated,2,5,1.9,208.4,22.55
Untreated,2,5,1.9,208.6,26.31
Untreated,2,5,1.9,208.8,27.66
Untreated,2,5,1.9,209.0,26.27
Untreated,2,5,1.9,209.2,22.19
Untreated,2,5,1.9,209.4,15.76
Untreated,2,5,1.9,209.6,7.64
Untreated,2,5,1.9,209.8,-1.32
Untreated,2,5,1.9,210.0,-10.13
Untreated,2,5,1.9,210.2,-17.79
Untreated,2,5,1.9,210.4,-23.4
Untreated,2,5,1.9,210.6,-26.27
Untreated,2,5,1.9,210.8,-26.0
Untreated,2,5,1.9,211.0,-22.49
Untreated,2,5,1.9,211.2,-16.0
Untreated,2,5,1.9,211.4,-7.08
Untreated,2,5,1.9,211.6,3.44
Untreated,2,5,1.9,211.8,14.59
Untreated,2,5,1.9,212.0,25.3
Untreated,2,5,1.9,212.2,34.57
Untreated,2,5,1.9,212.4,41.53
Untreated,2,5,1.9,212.6,45.52
Untreated,2,5,1.9,212.8,46.2
Untreated,2,5,1.9,213.0,43.52
Untreated,2,5,1.9,213.2,37.77
Untreated,2,5,1.9,213.4,29.52
Untreated,2,5,1.9,213.6,19.56
Untreated,2,5,1.9,213.8,8.86
Untreated,2,5,1.9,214.0,-1.58
Untreated,2,5,1.9,214.2,-10.78
Untreated,2,5,1.9,214.4,-17.9
Untreated,2,5,1.9,214.6,-22.27
Untreated,2,5,1.9,214.8,-23.52
Untreated,2,5,1.9,215.0,-21.52
Untreated,2,5,1.9,215.2,-16.47
Untreated,2,5,1.9,215.4,-8.82
Untreated,2,5,1.9,215.6,0.76
Untreated,2,5,1.9,215.8,11.41
Untreated,2,5,1.9,216.0,22.22
Untreated,2,5,1.9,216.2,32.24
Untreated,2,5,1.9,216.4,40.6
Untreated,2,5,1.9,216.6,46.59
Untreated,2,5,1.9,216.8,49.68
Untreated,2,5,1.9,217.0,49.61
Untreated,2,5,1.9,217.2,46.35
Untreated,2,5,1.9,217.4,40.18
Untreated,2,5,1.9,217.6,31.58
Untreated,2,5,1.9,217.8,21.24
Untreated,2,5,1.9,218.0,10.01
Untreated,2,5,1.9,218.2,-1.21
Untreated,2,5,1.9,218.4,-11.51
Untreated,2,5,1.9,218.6,-20.06
Untreated,2,5,1.9,218.8,-26.17
Untreated,2,5,1.9,219.0,-29.37
Untreated,2,5,1.9,219.2,-29.42
Untreated,2,5,1.9,219.4,-26.35
Untreated,2,5,1.9,219.6,-20.46
Untreated,2,5,1.9,219.8,-12.3
Untreated,2,5,1.9,220.0,-2.59
Untreated,2,5,1.9,220.2,7.79
Untreated,2,5,1.9,220.4,17.92
Untreated,2,5,1.9,220.6,26.88
Untreated,2,5,1.9,220.8,33.88
Untreated,2,5,1.9,221.0,38.29
Untreated,2,5,1.9,221.2,39.71
Untreated,2,5,1.9,221.4,38.02
Untreated,2,5,1.9,221.6,33.4
Untreated,2,5,1.9,221.8,26.28
Untreated,2,5,1.9,222.0,17.34
Untreated,2,5,1.9,222.2,7.43
Untreated,2,5,1.9,222.4,-2.52
Untreated,2,5,1.9,222.6,-11.56
Untreated,2,5,1.9,222.8,-18.84
Untreated,2,5,1.9,223.0,-23.65
Untreated,2,5,1.9,223.2,-25.54
Untreated,2,5,1.9,223.4,-24.33
Untreated,2,5,1.9,223.6,-20.15
Untreated,2,5,1.9,223.8,-13.39
Untreated,2,5,1.9,224.0,-4.72
Untreated,2,5,1.9,224.2,5.04
Untreated,2,5,1.9,224.4,14.97
Untreated,2,5,1.9,224.6,24.12
Untreated,2,5,1.9,224.8,31.65
Untreated,2,5,1.9,225.0,36.89
Untreated,2,5,1.9,225.2,39.42
Untreated,2,5,1.9,225.4,39.09
Untreated,2,5,1.9,225.6,36.03
Untreated,2,5,1.9,225.8,30.69
Untreated,2,5,1.9,226.0,23.7
Untreated,2,5,1.9,226.2,15.88
Untreated,2,5,1.9,226.4,8.12
Untreated,2,5,1.9,226.6,1.27
Untreated,2,5,1.9,226.8,-3.92
Untreated,2,5,1.9,227.0,-6.9
Untreated,2,5,1.9,227.2,-7.37
Untreated,2,5,1.9,227.4,-5.32
Untreated,2,5,1.9,227.6,-1.02
Untreated,2,5,1.9,227.8,5.02
Untreated,2,5,1.9,228.0,12.07
Untreated,2,5,1.9,228.2,19.29
Untreated,2,5,1.9,228.4,25.81
Untreated,2,5,1.9,228.6,30.83
Untreated,2,5,1.9,228.8,33.69
Untreated,2,5,1.9,229.0,33.97
Untreated,2,5,1.9,229.2,31.5
Untreated,2,5,1.9,229.4,26.4
Untreated,2,5,1.9,229.6,19.1
Untreated,2,5,1.9,229.8,10.22
Untreated,2,5,1.9,230.0,0.56
Untreated,2,5,1.9,230.2,-8.96
Untreated,2,5,1.9,230.4,-17.47
Untreated,2,5,1.9,230.6,-24.18
Untreated,2,5,1.9,230.8,-28.48
Untreated,2,5,1.9,231.0,-30.0
Untreated,2,5,1.9,231.2,-28.64
Untreated,2,5,1.9,231.4,-24.6
Untreated,2,5,1.9,231.6,-18.34
Untreated,2,5,1.9,231.8,-10.51
Untreated,2,5,1.9,232.0,-1.93
Untreated,2,5,1.9,232.2,6.54
Untreated,2,5,1.9,232.4,14.08
Untreated,2,5,1.9,232.6,19.99
Untreated,2,5,1.9,232.8,23.75
Untreated,2,5,1.9,233.0,25.11
Untreated,2,5,1.9,233.2,24.09
Untreated,2,5,1.9,233.4,20.96
Untreated,2,5,1.9,233.6,16.26
Untreated,2,5,1.9,233.8,10.68
Untreated,2,5,1.9,234.0,5.04
Untreated,2,5,1.9,234.2,0.15
Untreated,2,5,1.9,234.4,-3.24
Untreated,2,5,1.9,234.6,-4.51
Untreated,2,5,1.9,234.8,-3.31
Untreated,2,5,1.9,235.0,0.48
Untreated,2,5,1.9,235.2,6.68
Untreated,2,5,1.9,235.4,14.84
Untreated,2,5,1.9,235.6,24.29
Untreated,2,5,1.9,235.8,34.19
Untreated,2,5,1.9,236.0,43.59
Untreated,2,5,1.9,236.2,51.56
Untreated,2,5,1.9,236.4,57.27
Untreated,2,5,1.9,236.6,60.05
Untreated,2,5,1.9,236.8,59.48
Untreated,2,5,1.9,237.0,55.41
Untreated,2,5,1.9,237.2,48.02
Untreated,2,5,1.9,237.4,37.74
Untreated,2,5,1.9,237.6,25.29
Untreated,2,5,1.9,237.8,11.54
Untreated,2,5,1.9,238.0,-2.49
Untreated,2,5,1.9,238.2,-15.8
Untreated,2,5,1.9,238.4,-27.42
Untreated,2,5,1.9,238.6,-36.54
Untreated,2,5,1.9,238.8,-42.57
Untreated,2,5,1.9,239.0,-45.17
Untreated,2,5,1.9,239.2,-44.3
Untreated,2,5,1.9,239.4,-40.18
Untreated,2,5,1.9,239.6,-33.29
Untreated,2,5,1.9,239.8,-24.34
Untreated,2,5,1.9,240.0,-14.13
Untreated,2,5,1.9,240.2,-3.59
Untreated,2,5,1.9,240.4,6.42
Untreated,2,5,1.9,240.6,15.09
Untreated,2,5,1.9,240.8,21.76
Untreated,2,5,1.9,241.0,25.97
Untreated,2,5,1.9,241.2,27.51
Untreated,2,5,1.9,241.4,26.38
Untreated,2,5,1.9,241.6,22.82
Untreated,2,5,1.9,241.8,17.26
Untreated,2,5,1.9,242.0,10.31
Untreated,2,5,1.9,242.2,2.66
Untreated,2,5,1.9,242.4,-4.95
Untreated,2,5,1.9,242.6,-11.77
Untreated,2,5,1.9,242.8,-17.17
Untreated,2,5,1.9,243.0,-20.61
Untreated,2,5,1.9,243.2,-21.72
Untreated,2,5,1.9,243.4,-20.33
Untreated,2,5,1.9,243.6,-16.46
Untreated,2,5,1.9,243.8,-10.33
Untreated,2,5,1.9,244.0,-2.32
Untreated,2,5,1.9,244.2,7.02
Untreated,2,5,1.9,244.4,17.06
Untreated,2,5,1.9,244.6,27.09
Untreated,2,5,1.9,244.8,36.42
Untreated,2,5,1.9,245.0,44.39
Untreated,2,5,1.9,245.2,50.44
Untreated,2,5,1.9,245.4,54.18
Untreated,2,5,1.9,245.6,55.37
Untreated,2,5,1.9,245.8,53.96
Untreated,2,5,1.9,246.0,50.11
Untreated,2,5,1.9,246.2,44.18
Untreated,2,5,1.9,246.4,36.66
Untreated,2,5,1.9,246.6,28.19
Untreated,2,5,1.9,246.8,19.47
Untreated,2,5,1.9,247.0,11.21
Untreated,2,5,1.9,247.2,4.06
Untreated,2,5,1.9,247.4,-1.44
Untreated,2,5,1.9,247.6,-4.9
Untreated,2,5,1.9,247.8,-6.15
Untreated,2,5,1.9,248.0,-5.22
Untreated,2,5,1.9,248.2,-2.39
Untreated,2,5,1.9,248.4,1.9
Untreated,2,5,1.9,248.6,7.04
Untreated,2,5,1.9,248.8,12.33
Untreated,2,5,1.9,249.0,17.04
Untreated,2,5,1.9,249.2,20.52
Untreated,2,5,1.9,249.4,22.22
Untreated,2,5,1.9,249.6,21.8
Untreated,2,5,1.9,249.8,19.14
Untreated,2,5,1.9,250.0,14.39
Untreated,2,5,1.9,250.2,7.92
Untreated,2,5,1.9,250.4,0.33
Untreated,2,5,1.9,250.6,-7.65
Untreated,2,5,1.9,250.8,-15.2
Untreated,2,5,1.9,251.0,-21.54
Untreated,2,5,1.9,251.2,-25.98
Untreated,2,5,1.9,251.4,-28.04
Untreated,2,5,1.9,251.6,-27.47
Untreated,2,5,1.9,251.8,-24.31
Untreated,2,5,1.9,252.0,-18.9
Untreated,2,5,1.9,252.2,-11.83
Untreated,2,5,1.9,252.4,-3.87
Untreated,2,5,1.9,252.6,4.08
Untreated,2,5,1.9,252.8,11.13
Untreated,2,5,1.9,253.0,16.47
Untreated,2,5,1.9,253.2,19.51
Untreated,2,5,1.9,253.4,19.93
Untreated,2,5,1.9,253.6,17.71
Untreated,2,5,1.9,253.8,13.18
Untreated,2,5,1.9,254.0,6.97
Untreated,2,5,1.9,254.2,-0.06
Untreated,2,5,1.9,254.4,-6.91
Untreated,2,5,1.9,254.6,-12.58
Untreated,2,5,1.9,254.8,-16.15
Untreated,2,5,1.9,255.0,-16.93
Untreated,2,5,1.9,255.2,-14.55
Untreated,2,5,1.9,255.4,-9.0
Untreated,2,5,1.9,255.6,-0.68
Untreated,2,5,1.9,255.8,9.68
Untreated,2,5,1.9,256.0,21.04
Untreated,2,5,1.9,256.2,32.18
Untreated,2,5,1.9,256.4,41.83
Untreated,2,5,1.9,256.6,48.85
Untreated,2,5,1.9,256.8,52.3
Untreated,2,5,1.9,257.0,51.6
Untreated,2,5,1.9,257.2,46.61
Untreated,2,5,1.9,257.4,37.64
Untreated,2,5,1.9,257.6,25.42
Untreated,2,5,1.9,257.8,11.06
Untreated,2,5,1.9,258.0,-4.09
Untreated,2,5,1.9,258.2,-18.57
Untreated,2,5,1.9,258.4,-30.97
Untreated,2,5,1.9,258.6,-40.12
Untreated,2,5,1.9,258.8,-45.16
Untreated,2,5,1.9,259.0,-45.67
Untreated,2,5,1.9,259.2,-41.73
Untreated,2,5,1.9,259.4,-33.89
Untreated,2,5,1.9,259.6,-23.11
Untreated,2,5,1.9,259.8,-10.64
Untreated,2,5,1.9,260.0,2.09
AAV8-RK-PDE6B,3,5,1.9,0.0,-0.88
AAV8-RK-PDE6B,3,5,1.9,0.2,-0.26
AAV8-RK-PDE6B,3,5,1.9,0.4,2.1
AAV8-RK-PDE6B,3,5,1.9,0.6,5.72
AAV8-RK-PDE6B,3,5,1.9,0.8,9.5
AAV8-RK-PDE6B,3,5,1.9,1.0,13.15
AAV8-RK-PDE6B,3,5,1.9,1.2,16.3
AAV8-RK-PDE6B,3,5,1.9,1.4,18.65
AAV8-RK-PDE6B,3,5,1.9,1.6,19.92
AAV8-RK-PDE6B,3,5,1.9,1.8,19.92
AAV8-RK-PDE6B,3,5,1.9,2.0,18.6
AAV8-RK-PDE6B,3,5,1.9,2.2,16.0
AAV8-RK-PDE6B,3,5,1.9,2.4,12.32
AAV8-RK-PDE6B,3,5,1.9,2.6,7.87
AAV8-RK-PDE6B,3,5,1.9,2.8,3.02
AAV8-RK-PDE6B,3,5,1.9,3.0,-0.43
AAV8-RK-PDE6B,3,5,1.9,3.2,-1.47
AAV8-RK-PDE6B,3,5,1.9,3.4,-2.3
AAV8-RK-PDE6B,3,5,1.9,3.6,-2.83
AAV8-RK-PDE6B,3,5,1.9,3.8,-3.03
AAV8-RK-PDE6B,3,5,1.9,4.0,-2.87
AAV8-RK-PDE6B,3,5,1.9,4.2,-2.35
AAV8-RK-PDE6B,3,5,1.9,4.4,-1.54
AAV8-RK-PDE6B,3,5,1.9,4.6,-0.49
AAV8-RK-PDE6B,3,5,1.9,4.8,2.97
AAV8-RK-PDE6B,3,5,1.9,5.0,8.18
AAV8-RK-PDE6B,3,5,1.9,5.2,13.23
AAV8-RK-PDE6B,3,5,1.9,5.4,17.76
AAV8-RK-PDE6B,3,5,1.9,5.6,21.52
AAV8-RK-PDE6B,3,5,1.9,5.8,24.31
AAV8-RK-PDE6B,3,5,1.9,6.0,26.08
AAV8-RK-PDE6B,3,5,1.9,6.2,26.86
AAV8-RK-PDE6B,3,5,1.9,6.4,26.78
AAV8-RK-PDE6B,3,5,1.9,6.6,26.02
AAV8-RK-PDE6B,3,5,1.9,6.8,24.82
AAV8-RK-PDE6B,3,5,1.9,7.0,23.43
AAV8-RK-PDE6B,3,5,1.9,7.2,22.08
AAV8-RK-PDE6B,3,5,1.9,7.4,20.97
AAV8-RK-PDE6B,3,5,1.9,7.6,20.25
AAV8-RK-PDE6B,3,5,1.9,7.8,13.77
AAV8-RK-PDE6B,3,5,1.9,8.0,14.41
AAV8-RK-PDE6B,3,5,1.9,8.2,14.67
AAV8-RK-PDE6B,3,5,1.9,8.4,14.34
AAV8-RK-PDE6B,3,5,1.9,8.6,13.22
AAV8-RK-PDE6B,3,5,1.9,8.8,11.19
AAV8-RK-PDE6B,3,5,1.9,9.0,8.2
AAV8-RK-PDE6B,3,5,1.9,9.2,4.27
AAV8-RK-PDE6B,3,5,1.9,9.4,-0.11
AAV8-RK-PDE6B,3,5,1.9,9.6,-1.38
AAV8-RK-PDE6B,3,5,1.9,9.8,-2.73
AAV8-RK-PDE6B,3,5,1.9,10.0,-4.09
AAV8-RK-PDE6B,3,5,1.9,10.2,-5.37
AAV8-RK-PDE6B,3,5,1.9,10.4,-6.51
AAV8-RK-PDE6B,3,5,1.9,10.6,-7.45
AAV8-RK-PDE6B,3,5,1.9,10.8,-8.14
AAV8-RK-PDE6B,3,5,1.9,11.0,-8.57
AAV8-RK-PDE6B,3,5,1.9,11.2,-8.74
AAV8-RK-PDE6B,3,5,1.9,11.4,-8.68
AAV8-RK-PDE6B,3,5,1.9,11.6,-8.41
AAV8-RK-PDE6B,3,5,1.9,11.8,-8.0
AAV8-RK-PDE6B,3,5,1.9,12.0,-7.5
AAV8-RK-PDE6B,3,5,1.9,12.2,-6.96
AAV8-RK-PDE6B,3,5,1.9,12.4,-6.44
AAV8-RK-PDE6B,3,5,1.9,12.6,-5.97
AAV8-RK-PDE6B,3,5,1.9,12.8,-5.57
AAV8-RK-PDE6B,3,5,1.9,13.0,-5.25
AAV8-RK-PDE6B,3,5,1.9,13.2,-5.0
AAV8-RK-PDE6B,3,5,1.9,13.4,-4.79
AAV8-RK-PDE6B,3,5,1.9,13.6,-4.6
AAV8-RK-PDE6B,3,5,1.9,13.8,-4.38
AAV8-RK-PDE6B,3,5,1.9,14.0,-4.12
AAV8-RK-PDE6B,3,5,1.9,14.2,-3.78
AAV8-RK-PDE6B,3,5,1.9,14.4,-3.35
AAV8-RK-PDE6B,3,5,1.9,14.6,-2.84
AAV8-RK-PDE6B,3,5,1.9,14.8,-2.25
AAV8-RK-PDE6B,3,5,1.9,15.0,-1.61
AAV8-RK-PDE6B,3,5,1.9,15.2,-0.96
AAV8-RK-PDE6B,3,5,1.9,15.4,-0.33
AAV8-RK-PDE6B,3,5,1.9,15.6,0.99
AAV8-RK-PDE6B,3,5,1.9,15.8,2.95
AAV8-RK-PDE6B,3,5,1.9,16.0,4.39
AAV8-RK-PDE6B,3,5,1.9,16.2,5.27
AAV8-RK-PDE6B,3,5,1.9,16.4,5.56
AAV8-RK-PDE6B,3,5,1.9,16.6,5.3
AAV8-RK-PDE6B,3,5,1.9,16.8,4.56
AAV8-RK-PDE6B,3,5,1.9,17.0,3.44
AAV8-RK-PDE6B,3,5,1.9,17.2,2.06
AAV8-RK-PDE6B,3,5,1.9,17.4,0.52
AAV8-RK-PDE6B,3,5,1.9,17.6,-0.26
AAV8-RK-PDE6B,3,5,1.9,17.8,-0.66
AAV8-RK-PDE6B,3,5,1.9,18.0,-1.04
AAV8-RK-PDE6B,3,5,1.9,18.2,-1.43
AAV8-RK-PDE6B,3,5,1.9,18.4,-1.83
AAV8-RK-PDE6B,3,5,1.9,18.6,-2.23
AAV8-RK-PDE6B,3,5,1.9,18.8,-2.67
AAV8-RK-PDE6B,3,5,1.9,19.0,-3.14
AAV8-RK-PDE6B,3,5,1.9,19.2,-3.64
AAV8-RK-PDE6B,3,5,1.9,19.4,-4.16
AAV8-RK-PDE6B,3,5,1.9,19.6,-4.69
AAV8-RK-PDE6B,3,5,1.9,19.8,-5.2
AAV8-RK-PDE6B,3,5,1.9,20.0,-5.64
AAV8-RK-PDE6B,3,5,1.9,20.2,-6.0
AAV8-RK-PDE6B,3,5,1.9,20.4,-6.22
AAV8-RK-PDE6B,3,5,1.9,20.6,-6.27
AAV8-RK-PDE6B,3,5,1.9,20.8,-6.14
AAV8-RK-PDE6B,3,5,1.9,21.0,-5.82
AAV8-RK-PDE6B,3,5,1.9,21.2,-5.31
AAV8-RK-PDE6B,3,5,1.9,21.4,-4.62
AAV8-RK-PDE6B,3,5,1.9,21.6,-3.81
AAV8-RK-PDE6B,3,5,1.9,21.8,-2.91
AAV8-RK-PDE6B,3,5,1.9,22.0,-1.97
AAV8-RK-PDE6B,3,5,1.9,22.2,-1.07
AAV8-RK-PDE6B,3,5,1.9,22.4,-0.24
AAV8-RK-PDE6B,3,5,1.9,22.6,1.89
AAV8-RK-PDE6B,3,5,1.9,22.8,4.12
AAV8-RK-PDE6B,3,5,1.9,23.0,5.58
AAV8-RK-PDE6B,3,5,1.9,23.2,6.25
AAV8-RK-PDE6B,3,5,1.9,23.4,6.15
AAV8-RK-PDE6B,3,5,1.9,23.6,5.39
AAV8-RK-PDE6B,3,5,1.9,23.8,4.07
AAV8-RK-PDE6B,3,5,1.9,24.0,2.36
AAV8-RK-PDE6B,3,5,1.9,24.2,0.4
AAV8-RK-PDE6B,3,5,1.9,24.4,-0.4
AAV8-RK-PDE6B,3,5,1.9,24.6,-0.89
AAV8-RK-PDE6B,3,5,1.9,24.8,-1.35
AAV8-RK-PDE6B,3,5,1.9,25.0,-1.78
AAV8-RK-PDE6B,3,5,1.9,25.2,-2.15
AAV8-RK-PDE6B,3,5,1.9,25.4,-2.47
AAV8-RK-PDE6B,3,5,1.9,25.6,-2.74
AAV8-RK-PDE6B,3,5,1.9,25.8,-2.97
AAV8-RK-PDE6B,3,5,1.9,26.0,-3.15
AAV8-RK-PDE6B,3,5,1.9,26.2,-3.29
AAV8-RK-PDE6B,3,5,1.9,26.4,-3.38
AAV8-RK-PDE6B,3,5,1.9,26.6,-3.4
AAV8-RK-PDE6B,3,5,1.9,26.8,-3.36
AAV8-RK-PDE6B,3,5,1.9,27.0,-3.24
AAV8-RK-PDE6B,3,5,1.9,27.2,-3.02
AAV8-RK-PDE6B,3,5,1.9,27.4,-2.7
AAV8-RK-PDE6B,3,5,1.9,27.6,-2.29
AAV8-RK-PDE6B,3,5,1.9,27.8,-1.78
AAV8-RK-PDE6B,3,5,1.9,28.0,-1.2
AAV8-RK-PDE6B,3,5,1.9,28.2,-0.55
AAV8-RK-PDE6B,3,5,1.9,28.4,0.58
AAV8-RK-PDE6B,3,5,1.9,28.6,3.5
AAV8-RK-PDE6B,3,5,1.9,28.8,6.37
AAV8-RK-PDE6B,3,5,1.9,29.0,9.1
AAV8-RK-PDE6B,3,5,1.9,29.2,11.64
AAV8-RK-PDE6B,3,5,1.9,29.4,13.94
AAV8-RK-PDE6B,3,5,1.9,29.6,16.0
AAV8-RK-PDE6B,3,5,1.9,29.8,17.87
AAV8-RK-PDE6B,3,5,1.9,30.0,19.57
AAV8-RK-PDE6B,3,5,1.9,30.2,21.19
AAV8-RK-PDE6B,3,5,1.9,30.4,22.77
AAV8-RK-PDE6B,3,5,1.9,30.6,24.35
AAV8-RK-PDE6B,3,5,1.9,30.8,25.95
AAV8-RK-PDE6B,3,5,1.9,31.0,27.53
AAV8-RK-PDE6B,3,5,1.9,31.2,29.05
AAV8-RK-PDE6B,3,5,1.9,31.4,30.41
AAV8-RK-PDE6B,3,5,1.9,31.6,31.5
AAV8-RK-PDE6B,3,5,1.9,31.8,32.19
AAV8-RK-PDE6B,3,5,1.9,32.0,32.38
AAV8-RK-PDE6B,3,5,1.9,32.2,31.98
AAV8-RK-PDE6B,3,5,1.9,32.4,30.98
AAV8-RK-PDE6B,3,5,1.9,32.6,29.39
AAV8-RK-PDE6B,3,5,1.9,32.8,27.31
AAV8-RK-PDE6B,3,5,1.9,33.0,24.89
AAV8-RK-PDE6B,3,5,1.9,33.2,22.34
AAV8-RK-PDE6B,3,5,1.9,33.4,19.89
AAV8-RK-PDE6B,3,5,1.9,33.6,17.78
AAV8-RK-PDE6B,3,5,1.9,33.8,16.25
AAV8-RK-PDE6B,3,5,1.9,34.0,15.47
AAV8-RK-PDE6B,3,5,1.9,34.2,15.55
AAV8-RK-PDE6B,3,5,1.9,34.4,16.52
AAV8-RK-PDE6B,3,5,1.9,34.6,18.31
AAV8-RK-PDE6B,3,5,1.9,34.8,20.74
AAV8-RK-PDE6B,3,5,1.9,35.0,23.59
AAV8-RK-PDE6B,3,5,1.9,35.2,26.55
AAV8-RK-PDE6B,3,5,1.9,35.4,29.29
AAV8-RK-PDE6B,3,5,1.9,35.6,31.5
AAV8-RK-PDE6B,3,5,1.9,35.8,32.89
AAV8-RK-PDE6B,3,5,1.9,36.0,33.23
AAV8-RK-PDE6B,3,5,1.9,36.2,32.42
AAV8-RK-PDE6B,3,5,1.9,36.4,30.42
AAV8-RK-PDE6B,3,5,1.9,36.6,27.31
AAV8-RK-PDE6B,3,5,1.9,36.8,23.26
AAV8-RK-PDE6B,3,5,1.9,37.0,18.54
AAV8-RK-PDE6B,3,5,1.9,37.2,13.43
AAV8-RK-PDE6B,3,5,1.9,37.4,8.25
AAV8-RK-PDE6B,3,5,1.9,37.6,3.29
AAV8-RK-PDE6B,3,5,1.9,37.8,-0.29
AAV8-RK-PDE6B,3,5,1.9,38.0,-1.22
AAV8-RK-PDE6B,3,5,1.9,38.2,-1.96
AAV8-RK-PDE6B,3,5,1.9,38.4,-2.53
AAV8-RK-PDE6B,3,5,1.9,38.6,-2.94
AAV8-RK-PDE6B,3,5,1.9,38.8,-3.21
AAV8-RK-PDE6B,3,5,1.9,39.0,-3.39
AAV8-RK-PDE6B,3,5,1.9,39.2,-3.51
AAV8-RK-PDE6B,3,5,1.9,39.4,-3.62
AAV8-RK-PDE6B,3,5,1.9,39.6,-3.74
AAV8-RK-PDE6B,3,5,1.9,39.8,-3.87
AAV8-RK-PDE6B,3,5,1.9,40.0,-4.01
AAV8-RK-PDE6B,3,5,1.9,40.2,-4.14
AAV8-RK-PDE6B,3,5,1.9,40.4,-4.21
AAV8-RK-PDE6B,3,5,1.9,40.6,-4.2
AAV8-RK-PDE6B,3,5,1.9,40.8,-4.04
AAV8-RK-PDE6B,3,5,1.9,41.0,-3.71
AAV8-RK-PDE6B,3,5,1.9,41.2,-3.18
AAV8-RK-PDE6B,3,5,1.9,41.4,-2.43
AAV8-RK-PDE6B,3,5,1.9,41.6,-1.47
AAV8-RK-PDE6B,3,5,1.9,41.8,-0.35
AAV8-RK-PDE6B,3,5,1.9,42.0,3.75
AAV8-RK-PDE6B,3,5,1.9,42.2,9.17
AAV8-RK-PDE6B,3,5,1.9,42.4,14.49
AAV8-RK-PDE6B,3,5,1.9,42.6,19.42
AAV8-RK-PDE6B,3,5,1.9,42.8,23.65
AAV8-RK-PDE6B,3,5,1.9,43.0,26.94
AAV8-RK-PDE6B,3,5,1.9,43.2,29.16
AAV8-RK-PDE6B,3,5,1.9,43.4,30.23
AAV8-RK-PDE6B,3,5,1.9,43.6,30.23
AAV8-RK-PDE6B,3,5,1.9,43.8,29.28
AAV8-RK-PDE6B,3,5,1.9,44.0,27.63
AAV8-RK-PDE6B,3,5,1.9,44.2,25.55
AAV8-RK-PDE6B,3,5,1.9,44.4,23.35
AAV8-RK-PDE6B,3,5,1.9,44.6,21.35
AAV8-RK-PDE6B,3,5,1.9,44.8,19.8
AAV8-RK-PDE6B,3,5,1.9,45.0,18.9
AAV8-RK-PDE6B,3,5,1.9,45.2,18.78
