condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv
Untreated,2,5,1.9,140.6,-37.75
Untreated,2,5,1.9,140.8,-32.85
Untreated,2,5,1.9,141.0,-26.79
Untreated,2,5,1.9,141.2,-20.14
Untreated,2,5,1.9,141.4,-13.48
Untreated,2,5,1.9,141.6,-7.38
Untreated,2,5,1.9,141.8,-2.3
Untreated,2,5,1.9,142.0,1.45
Untreated,2,5,1.9,142.2,3.74
Untreated,2,5,1.9,142.4,4.59
Untreated,2,5,1.9,142.6,4.17
Untreated,2,5,1.9,142.8,2.76
Untreated,2,5,1.9,143.0,0.7
Untreated,2,5,1.9,143.2,-1.66
Untreated,2,5,1.9,143.4,-4.0
Untreated,2,5,1.9,143.6,-6.08
Untreated,2,5,1.9,143.8,-7.76
Untreated,2,5,1.9,144.0,-8.96
Untreated,2,5,1.9,144.2,-9.71
Untreated,2,5,1.9,144.4,-10.08
Untreated,2,5,1.9,144.6,-10.17
Untreated,2,5,1.9,144.8,-10.09
Untreated,2,5,1.9,145.0,-9.91
Untreated,2,5,1.9,145.2,-9.64
Untreated,2,5,1.9,145.4,-9.28
Untreated,2,5,1.9,145.6,-8.75
Untreated,2,5,1.9,145.8,-7.98
Untreated,2,5,1.9,146.0,-6.89
Untreated,2,5,1.9,146.2,-5.44
Untreated,2,5,1.9,146.4,-3.64
Untreated,2,5,1.9,146.6,-1.58
Untreated,2,5,1.9,146.8,0.59
Untreated,2,5,1.9,147.0,2.63
Untreated,2,5,1.9,147.2,4.28
Untreated,2,5,1.9,147.4,5.27
Untreated,2,5,1.9,147.6,5.34
Untreated,2,5,1.9,147.8,4.34
Untreated,2,5,1.9,148.0,2.19
Untreated,2,5,1.9,148.2,-1.06
Untreated,2,5,1.9,148.4,-5.22
Untreated,2,5,1.9,148.6,-9.99
Untreated,2,5,1.9,148.8,-14.99
Untreated,2,5,1.9,149.0,-19.79
Untreated,2,5,1.9,149.2,-23.95
Untreated,2,5,1.9,149.4,-27.11
Untreated,2,5,1.9,149.6,-28.99
Untreated,2,5,1.9,149.8,-29.46
Untreated,2,5,1.9,150.0,-28.56
Untreated,2,5,1.9,150.2,-26.45
Untreated,2,5,1.9,150.4,-23.45
Untreated,2,5,1.9,150.6,-19.97
Untreated,2,5,1.9,150.8,-16.43
Untreated,2,5,1.9,151.0,-13.28
Untreated,2,5,1.9,151.2,-10.87
Untreated,2,5,1.9,151.4,-9.44
Untreated,2,5,1.9,151.6,-9.09
Untreated,2,5,1.9,151.8,-9.76
Untreated,2,5,1.9,152.0,-11.26
Untreated,2,5,1.9,152.2,-13.28
Untreated,2,5,1.9,152.4,-15.44
Untreated,2,5,1.9,152.6,-17.36
Untreated,2,5,1.9,152.8,-18.69
Untreated,2,5,1.9,153.0,-19.2
Untreated,2,5,1.9,153.2,-18.75
Untreated,2,5,1.9,153.4,-17.37
Untreated,2,5,1.9,153.6,-15.22
Untreated,2,5,1.9,153.8,-12.58
Untreated,2,5,1.9,154.0,-9.79
Untreated,2,5,1.9,154.2,-7.24
Untreated,2,5,1.9,154.4,-5.24
Untreated,2,5,1.9,154.6,-4.07
Untreated,2,5,1.9,154.8,-3.83
Untreated,2,5,1.9,155.0,-4.5
Untreated,2,5,1.9,155.2,-5.93
Untreated,2,5,1.9,155.4,-7.81
Untreated,2,5,1.9,155.6,-9.78
Untreated,2,5,1.9,155.8,-11.44
Untreated,2,5,1.9,156.0,-12.42
Untreated,2,5,1.9,156.2,-12.44
Untreated,2,5,1.9,156.4,-11.36
Untreated,2,5,1.9,156.6,-9.2
Untreated,2,5,1.9,156.8,-6.17
Untreated,2,5,1.9,157.0,-2.62
Untreated,2,5,1.9,157.2,0.96
Untreated,2,5,1.9,157.4,4.05
Untreated,2,5,1.9,157.6,6.09
Untreated,2,5,1.9,157.8,6.63
Untreated,2,5,1.9,158.0,5.35
Untreated,2,5,1.9,158.2,2.09
Untreated,2,5,1.9,158.4,-3.07
Untreated,2,5,1.9,158.6,-9.86
Untreated,2,5,1.9,158.8,-17.81
Untreated,2,5,1.9,159.0,-26.32
Untreated,2,5,1.9,159.2,-34.71
Untreated,2,5,1.9,159.4,-42.3
Untreated,2,5,1.9,159.6,-48.47
Untreated,2,5,1.9,159.8,-52.73
Untreated,2,5,1.9,160.0,-54.8
Untreated,2,5,1.9,160.2,-54.57
Untreated,2,5,1.9,160.4,-52.16
Untreated,2,5,1.9,160.6,-47.87
Untreated,2,5,1.9,160.8,-42.15
Untreated,2,5,1.9,161.0,-35.54
Untreated,2,5,1.9,161.2,-28.6
Untreated,2,5,1.9,161.4,-21.87
Untreated,2,5,1.9,161.6,-15.8
Untreated,2,5,1.9,161.8,-10.7
Untreated,2,5,1.9,162.0,-6.77
Untreated,2,5,1.9,162.2,-4.06
Untreated,2,5,1.9,162.4,-2.48
Untreated,2,5,1.9,162.6,-1.88
Untreated,2,5,1.9,162.8,-2.04
Untreated,2,5,1.9,163.0,-2.75
Untreated,2,5,1.9,163.2,-3.81
Untreated,2,5,1.9,163.4,-5.11
Untreated,2,5,1.9,163.6,-6.56
Untreated,2,5,1.9,163.8,-8.17
Untreated,2,5,1.9,164.0,-9.99
Untreated,2,5,1.9,164.2,-12.08
Untreated,2,5,1.9,164.4,-14.5
Untreated,2,5,1.9,164.6,-17.28
Untreated,2,5,1.9,164.8,-20.37
Untreated,2,5,1.9,165.0,-23.64
Untreated,2,5,1.9,165.2,-26.89
Untreated,2,5,1.9,165.4,-29.87
Untreated,2,5,1.9,165.6,-32.27
Untreated,2,5,1.9,165.8,-33.81
Untreated,2,5,1.9,166.0,-34.24
Untreated,2,5,1.9,166.2,-33.4
Untreated,2,5,1.9,166.4,-31.26
Untreated,2,5,1.9,166.6,-27.91
Untreated,2,5,1.9,166.8,-23.58
Untreated,2,5,1.9,167.0,-18.62
Untreated,2,5,1.9,167.2,-13.48
Untreated,2,5,1.9,167.4,-8.63
Untreated,2,5,1.9,167.6,-4.55
Untreated,2,5,1.9,167.8,-1.65
Untreated,2,5,1.9,168.0,-0.22
Untreated,2,5,1.9,168.2,-0.43
Untreated,2,5,1.9,168.4,-2.27
Untreated,2,5,1.9,168.6,-5.58
Untreated,2,5,1.9,168.8,-10.07
Untreated,2,5,1.9,169.0,-15.34
Untreated,2,5,1.9,169.2,-20.93
Untreated,2,5,1.9,169.4,-26.39
Untreated,2,5,1.9,169.6,-31.31
Untreated,2,5,1.9,169.8,-35.38
Untreated,2,5,1.9,170.0,-38.37
Untreated,2,5,1.9,170.2,-40.22
Untreated,2,5,1.9,170.4,-40.96
Untreated,2,5,1.9,170.6,-40.72
Untreated,2,5,1.9,170.8,-39.72
Untreated,2,5,1.9,171.0,-38.18
Untreated,2,5,1.9,171.2,-36.3
Untreated,2,5,1.9,171.4,-34.26
Untreated,2,5,1.9,171.6,-32.15
Untreated,2,5,1.9,171.8,-29.97
Untreated,2,5,1.9,172.0,-27.69
Untreated,2,5,1.9,172.2,-25.19
Untreated,2,5,1.9,172.4,-22.36
Untreated,2,5,1.9,172.6,-19.08
Untreated,2,5,1.9,172.8,-15.31
Untreated,2,5,1.9,173.0,-11.08
Untreated,2,5,1.9,173.2,-6.5
Untreated,2,5,1.9,173.4,-1.78
Untreated,2,5,1.9,173.6,2.79
Untreated,2,5,1.9,173.8,6.86
Untreated,2,5,1.9,174.0,10.1
Untreated,2,5,1.9,174.2,12.22
Untreated,2,5,1.9,174.4,12.98
Untreated,2,5,1.9,174.6,12.31
Untreated,2,5,1.9,174.8,10.25
Untreated,2,5,1.9,175.0,6.98
Untreated,2,5,1.9,175.2,2.85
Untreated,2,5,1.9,175.4,-1.75
Untreated,2,5,1.9,175.6,-6.34
Untreated,2,5,1.9,175.8,-10.46
Untreated,2,5,1.9,176.0,-13.74
Untreated,2,5,1.9,176.2,-15.91
Untreated,2,5,1.9,176.4,-16.84
Untreated,2,5,1.9,176.6,-16.59
Untreated,2,5,1.9,176.8,-15.37
Untreated,2,5,1.9,177.0,-13.54
Untreated,2,5,1.9,177.2,-11.53
Untreated,2,5,1.9,177.4,-9.82
Untreated,2,5,1.9,177.6,-8.86
Untreated,2,5,1.9,177.8,-8.97
Untreated,2,5,1.9,178.0,-10.38
Untreated,2,5,1.9,178.2,-13.11
Untreated,2,5,1.9,178.4,-17.02
Untreated,2,5,1.9,178.6,-21.8
Untreated,2,5,1.9,178.8,-27.02
Untreated,2,5,1.9,179.0,-32.19
Untreated,2,5,1.9,179.2,-36.81
Untreated,2,5,1.9,179.4,-40.43
Untreated,2,5,1.9,179.6,-42.75
Untreated,2,5,1.9,179.8,-43.62
Untreated,2,5,1.9,180.0,-43.08
Untreated,2,5,1.9,180.2,-41.33
Untreated,2,5,1.9,180.4,-38.74
Untreated,2,5,1.9,180.6,-35.76
Untreated,2,5,1.9,180.8,-32.88
Untreated,2,5,1.9,181.0,-30.54
Untreated,2,5,1.9,181.2,-29.08
Untreated,2,5,1.9,181.4,-28.69
Untreated,2,5,1.9,181.6,-29.35
Untreated,2,5,1.9,181.8,-30.86
Untreated,2,5,1.9,182.0,-32.85
Untreated,2,5,1.9,182.2,-34.8
Untreated,2,5,1.9,182.4,-36.15
Untreated,2,5,1.9,182.6,-36.35
Untreated,2,5,1.9,182.8,-34.93
Untreated,2,5,1.9,183.0,-31.6
Untreated,2,5,1.9,183.2,-26.24
Untreated,2,5,1.9,183.4,-18.98
Untreated,2,5,1.9,183.6,-10.19
Untreated,2,5,1.9,183.8,-0.39
Untreated,2,5,1.9,184.0,9.74
Untreated,2,5,1.9,184.2,19.5
Untreated,2,5,1.9,184.4,28.19
Untreated,2,5,1.9,184.6,35.24
Untreated,2,5,1.9,184.8,40.25
Untreated,2,5,1.9,185.0,43.07
Untreated,2,5,1.9,185.2,43.76
Untreated,2,5,1.9,185.4,42.63
Untreated,2,5,1.9,185.6,40.17
Untreated,2,5,1.9,185.8,36.98
Untreated,2,5,1.9,186.0,33.73
Untreated,2,5,1.9,186.2,31.01
Untreated,2,5,1.9,186.4,29.32
Untreated,2,5,1.9,186.6,28.93
Untreated,2,5,1.9,186.8,29.93
Untreated,2,5,1.9,187.0,32.16
Untreated,2,5,1.9,187.2,35.23
Untreated,2,5,1.9,187.4,38.6
Untreated,2,5,1.9,187.6,41.65
Untreated,2,5,1.9,187.8,43.71
Untreated,2,5,1.9,188.0,44.21
Untreated,2,5,1.9,188.2,42.71
Untreated,2,5,1.9,188.4,38.98
Untreated,2,5,1.9,188.6,33.01
Untreated,2,5,1.9,188.8,25.05
Untreated,2,5,1.9,189.0,15.54
Untreated,2,5,1.9,189.2,5.13
Untreated,2,5,1.9,189.4,-5.48
Untreated,2,5,1.9,189.6,-15.52
Untreated,2,5,1.9,189.8,-24.31
Untreated,2,5,1.9,190.0,-31.27
Untreated,2,5,1.9,190.2,-35.99
Untreated,2,5,1.9,190.4,-38.29
Untreated,2,5,1.9,190.6,-38.18
Untreated,2,5,1.9,190.8,-35.86
Untreated,2,5,1.9,191.0,-31.7
Untreated,2,5,1.9,191.2,-26.17
Untreated,2,5,1.9,191.4,-19.8
Untreated,2,5,1.9,191.6,-13.11
Untreated,2,5,1.9,191.8,-6.57
Untreated,2,5,1.9,192.0,-0.56
Untreated,2,5,1.9,192.2,4.65
Untreated,2,5,1.9,192.4,8.89
Untreated,2,5,1.9,192.6,12.09
Untreated,2,5,1.9,192.8,14.28
Untreated,2,5,1.9,193.0,15.52
Untreated,2,5,1.9,193.2,15.91
Untreated,2,5,1.9,193.4,15.55
Untreated,2,5,1.9,193.6,14.54
Untreated,2,5,1.9,193.8,12.98
Untreated,2,5,1.9,194.0,10.95
Untreated,2,5,1.9,194.2,8.55
Untreated,2,5,1.9,194.4,5.91
Untreated,2,5,1.9,194.6,3.19
Untreated,2,5,1.9,194.8,0.6
Untreated,2,5,1.9,195.0,-1.61
Untreated,2,5,1.9,195.2,-3.17
Untreated,2,5,1.9,195.4,-3.82
Untreated,2,5,1.9,195.6,-3.32
Untreated,2,5,1.9,195.8,-1.52
Untreated,2,5,1.9,196.0,1.59
Untreated,2,5,1.9,196.2,5.91
Untreated,2,5,1.9,196.4,11.14
Untreated,2,5,1.9,196.6,16.84
Untreated,2,5,1.9,196.8,22.44
Untreated,2,5,1.9,197.0,27.27
Untreated,2,5,1.9,197.2,30.65
Untreated,2,5,1.9,197.4,31.98
Untreated,2,5,1.9,197.6,30.76
Untreated,2,5,1.9,197.8,26.74
Untreated,2,5,1.9,198.0,19.92
Untreated,2,5,1.9,198.2,10.59
Untreated,2,5,1.9,198.4,-0.65
Untreated,2,5,1.9,198.6,-12.96
Untreated,2,5,1.9,198.8,-25.3
Untreated,2,5,1.9,199.0,-36.57
Untreated,2,5,1.9,199.2,-45.65
Untreated,2,5,1.9,199.4,-51.6
Untreated,2,5,1.9,199.6,-53.71
Untreated,2,5,1.9,199.8,-51.59
Untreated,2,5,1.9,200.0,-45.26
Untreated,2,5,1.9,200.2,-35.12
Untreated,2,5,1.9,200.4,-21.97
Untreated,2,5,1.9,200.6,-6.86
Untreated,2,5,1.9,200.8,8.91
Untreated,2,5,1.9,201.0,24.03
Untreated,2,5,1.9,201.2,37.24
Untreated,2,5,1.9,201.4,47.47
Untreated,2,5,1.9,201.6,54.0
Untreated,2,5,1.9,201.8,56.46
Untreated,2,5,1.9,202.0,54.94
Untreated,2,5,1.9,202.2,49.91
Untreated,2,5,1.9,202.4,42.21
Untreated,2,5,1.9,202.6,32.91
Untreated,2,5,1.9,202.8,23.23
Untreated,2,5,1.9,203.0,14.36
Untreated,2,5,1.9,203.2,7.34
Untreated,2,5,1.9,203.4,2.95
Untreated,2,5,1.9,203.6,1.64
Untreated,2,5,1.9,203.8,3.44
Untreated,2,5,1.9,204.0,8.01
Untreated,2,5,1.9,204.2,14.69
Untreated,2,5,1.9,204.4,22.56
Untreated,2,5,1.9,204.6,30.56
Untreated,2,5,1.9,204.8,37.64
Untreated,2,5,1.9,205.0,42.87
Untreated,2,5,1.9,205.2,45.57
Untreated,2,5,1.9,205.4,45.35
Untreated,2,5,1.9,205.6,42.2
Untreated,2,5,1.9,205.8,36.47
Untreated,2,5,1.9,206.0,28.78
Untreated,2,5,1.9,206.2,20.03
Untreated,2,5,1.9,206.4,11.19
Untreated,2,5,1.9,206.6,3.25
Untreated,2,5,1.9,206.8,-2.93
Untreated,2,5,1.9,207.0,-6.71
Untreated,2,5,1.9,207.2,-7.75
Untreated,2,5,1.9,207.4,-6.08
Untreated,2,5,1.9,207.6,-2.02
Untreated,2,5,1.9,207.8,3.77
Untreated,2,5,1.9,208.0,10.47
Untreated,2,5,1.9,208.2,17.1
Untreated,2,5,1.9,208.4,22.73
Untreated,2,5,1.9,208.6,26.52
Untreated,2,5,1.9,208.8,27.88
Untreated,2,5,1.9,209.0,26.48
Untreated,2,5,1.9,209.2,22.37
Untreated,2,5,1.9,209.4,15.89
Untreated,2,5,1.9,209.6,7.7
Untreated,2,5,1.9,209.8,-1.33
Untreated,2,5,1.9,210.0,-10.21
Untreated,2,5,1.9,210.2,-17.93
Untreated,2,5,1.9,210.4,-23.58
Untreated,2,5,1.9,210.6,-26.48
Untreated,2,5,1.9,210.8,-26.2
Untreated,2,5,1.9,211.0,-22.67
Untreated,2,5,1.9,211.2,-16.12
Untreated,2,5,1.9,211.4,-7.14
Untreated,2,5,1.9,211.6,3.47
Untreated,2,5,1.9,211.8,14.7
Untreated,2,5,1.9,212.0,25.5
Untreated,2,5,1.9,212.2,34.85
Untreated,2,5,1.9,212.4,41.86
Untreated,2,5,1.9,212.6,45.89
Untreated,2,5,1.9,212.8,46.57
Untreated,2,5,1.9,213.0,43.87
Untreated,2,5,1.9,213.2,38.07
Untreated,2,5,1.9,213.4,29.75
Untreated,2,5,1.9,213.6,19.72
Untreated,2,5,1.9,213.8,8.93
Untreated,2,5,1.9,214.0,-1.59
Untreated,2,5,1.9,214.2,-10.87
Untreated,2,5,1.9,214.4,-18.04
Untreated,2,5,1.9,214.6,-22.45
Untreated,2,5,1.9,214.8,-23.7
Untreated,2,5,1.9,215.0,-21.69
Untreated,2,5,1.9,215.2,-16.6
Untreated,2,5,1.9,215.4,-8.89
Untreated,2,5,1.9,215.6,0.77
Untreated,2,5,1.9,215.8,11.5
Untreated,2,5,1.9,216.0,22.4
Untreated,2,5,1.9,216.2,32.49
Untreated,2,5,1.9,216.4,40.92
Untreated,2,5,1.9,216.6,46.96
Untreated,2,5,1.9,216.8,50.07
Untreated,2,5,1.9,217.0,50.0
Untreated,2,5,1.9,217.2,46.72
Untreated,2,5,1.9,217.4,40.5
Untreated,2,5,1.9,217.6,31.83
Untreated,2,5,1.9,217.8,21.41
Untreated,2,5,1.9,218.0,10.09
Untreated,2,5,1.9,218.2,-1.22
Untreated,2,5,1.9,218.4,-11.6
Untreated,2,5,1.9,218.6,-20.22
Untreated,2,5,1.9,218.8,-26.38
Untreated,2,5,1.9,219.0,-29.6
Untreated,2,5,1.9,219.2,-29.65
Untreated,2,5,1.9,219.4,-26.56
Untreated,2,5,1.9,219.6,-20.63
Untreated,2,5,1.9,219.8,-12.4
Untreated,2,5,1.9,220.0,-2.61
Untreated,2,5,1.9,220.2,7.86
Untreated,2,5,1.9,220.4,18.06
Untreated,2,5,1.9,220.6,27.1
Untreated,2,5,1.9,220.8,34.15
Untreated,2,5,1.9,221.0,38.59
Untreated,2,5,1.9,221.2,40.02
Untreated,2,5,1.9,221.4,38.32
Untreated,2,5,1.9,221.6,33.67
Untreated,2,5,1.9,221.8,26.49
Untreated,2,5,1.9,222.0,17.48
Untreated,2,5,1.9,222.2,7.49
Untreated,2,5,1.9,222.4,-2.54
Untreated,2,5,1.9,222.6,-11.66
Untreated,2,5,1.9,222.8,-18.99
Untreated,2,5,1.9,223.0,-23.83
Untreated,2,5,1.9,223.2,-25.74
Untreated,2,5,1.9,223.4,-24.52
Untreated,2,5,1.9,223.6,-20.31
Untreated,2,5,1.9,223.8,-13.5
Untreated,2,5,1.9,224.0,-4.76
Untreated,2,5,1.9,224.2,5.08
Untreated,2,5,1.9,224.4,15.08
Untreated,2,5,1.9,224.6,24.31
Untreated,2,5,1.9,224.8,31.9
Untreated,2,5,1.9,225.0,37.18
Untreated,2,5,1.9,225.2,39.73
Untreated,2,5,1.9,225.4,39.39
Untreated,2,5,1.9,225.6,36.32
Untreated,2,5,1.9,225.8,30.93
Untreated,2,5,1.9,226.0,23.89
Untreated,2,5,1.9,226.2,16.01
Untreated,2,5,1.9,226.4,8.19
Untreated,2,5,1.9,226.6,1.28
Untreated,2,5,1.9,226.8,-3.95
Untreated,2,5,1.9,227.0,-6.95
Untreated,2,5,1.9,227.2,-7.43
Untreated,2,5,1.9,227.4,-5.36
Untreated,2,5,1.9,227.6,-1.02
Untreated,2,5,1.9,227.8,5.06
Untreated,2,5,1.9,228.0,12.17
Untreated,2,5,1.9,228.2,19.44
Untreated,2,5,1.9,228.4,26.02
Untreated,2,5,1.9,228.6,31.07
Untreated,2,5,1.9,228.8,33.96
Untreated,2,5,1.9,229.0,34.24
Untreated,2,5,1.9,229.2,31.74
Untreated,2,5,1.9,229.4,26.61
Untreated,2,5,1.9,229.6,19.25
Untreated,2,5,1.9,229.8,10.3
Untreated,2,5,1.9,230.0,0.57
Untreated,2,5,1.9,230.2,-9.03
Untreated,2,5,1.9,230.4,-17.61
Untreated,2,5,1.9,230.6,-24.38
Untreated,2,5,1.9,230.8,-28.71
Untreated,2,5,1.9,231.0,-30.24
Untreated,2,5,1.9,231.2,-28.87
Untreated,2,5,1.9,231.4,-24.8
Untreated,2,5,1.9,231.6,-18.48
Untreated,2,5,1.9,231.8,-10.6
Untreated,2,5,1.9,232.0,-1.95
Untreated,2,5,1.9,232.2,6.59
Untreated,2,5,1.9,232.4,14.19
Untreated,2,5,1.9,232.6,20.14
Untreated,2,5,1.9,232.8,23.94
Untreated,2,5,1.9,233.0,25.31
Untreated,2,5,1.9,233.2,24.28
Untreated,2,5,1.9,233.4,21.13
Untreated,2,5,1.9,233.6,16.39
Untreated,2,5,1.9,233.8,10.77
Untreated,2,5,1.9,234.0,5.08
Untreated,2,5,1.9,234.2,0.15
Untreated,2,5,1.9,234.4,-3.26
Untreated,2,5,1.9,234.6,-4.55
Untreated,2,5,1.9,234.8,-3.34
Untreated,2,5,1.9,235.0,0.48
Untreated,2,5,1.9,235.2,6.73
Untreated,2,5,1.9,235.4,14.96
Untreated,2,5,1.9,235.6,24.49
Untreated,2,5,1.9,235.8,34.46
Untreated,2,5,1.9,236.0,43.93
Untreated,2,5,1.9,236.2,51.97
Untreated,2,5,1.9,236.4,57.73
Untreated,2,5,1.9,236.6,60.53
Untreated,2,5,1.9,236.8,59.95
Untreated,2,5,1.9,237.0,55.85
Untreated,2,5,1.9,237.2,48.4
Untreated,2,5,1.9,237.4,38.04
Untreated,2,5,1.9,237.6,25.49
Untreated,2,5,1.9,237.8,11.63
Untreated,2,5,1.9,238.0,-2.51
Untreated,2,5,1.9,238.2,-15.92
Untreated,2,5,1.9,238.4,-27.64
Untreated,2,5,1.9,238.6,-36.83
Untreated,2,5,1.9,238.8,-42.91
Untreated,2,5,1.9,239.0,-45.53
Untreated,2,5,1.9,239.2,-44.65
Untreated,2,5,1.9,239.4,-40.5
Untreated,2,5,1.9,239.6,-33.56
Untreated,2,5,1.9,239.8,-24.53
Untreated,2,5,1.9,240.0,-14.25
Untreated,2,5,1.9,240.2,-3.61
Untreated,2,5,1.9,240.4,6.47
Untreated,2,5,1.9,240.6,15.21
Untreated,2,5,1.9,240.8,21.93
Untreated,2,5,1.9,241.0,26.18
Untreated,2,5,1.9,241.2,27.73
Untreated,2,5,1.9,241.4,26.59
Untreated,2,5,1.9,241.6,23.0
Untreated,2,5,1.9,241.8,17.4
Untreated,2,5,1.9,242.0,10.39
Untreated,2,5,1.9,242.2,2.68
Untreated,2,5,1.9,242.4,-4.99
Untreated,2,5,1.9,242.6,-11.87
Untreated,2,5,1.9,242.8,-17.31
Untreated,2,5,1.9,243.0,-20.77
Untreated,2,5,1.9,243.2,-21.89
Untreated,2,5,1.9,243.4,-20.5
Untreated,2,5,1.9,243.6,-16.59
Untreated,2,5,1.9,243.8,-10.41
Untreated,2,5,1.9,244.0,-2.34
Untreated,2,5,1.9,244.2,7.08
Untreated,2,5,1.9,244.4,17.2
Untreated,2,5,1.9,244.6,27.31
Untreated,2,5,1.9,244.8,36.71
Untreated,2,5,1.9,245.0,44.74
Untreated,2,5,1.9,245.2,50.84
Untreated,2,5,1.9,245.4,54.61
Untreated,2,5,1.9,245.6,55.81
Untreated,2,5,1.9,245.8,54.39
Untreated,2,5,1.9,246.0,50.51
Untreated,2,5,1.9,246.2,44.53
Untreated,2,5,1.9,246.4,36.95
Untreated,2,5,1.9,246.6,28.42
Untreated,2,5,1.9,246.8,19.63
Untreated,2,5,1.9,247.0,11.3
Untreated,2,5,1.9,247.2,4.09
Untreated,2,5,1.9,247.4,-1.45
Untreated,2,5,1.9,247.6,-4.94
Untreated,2,5,1.9,247.8,-6.2
Untreated,2,5,1.9,248.0,-5.27
Untreated,2,5,1.9,248.2,-2.41
Untreated,2,5,1.9,248.4,1.92
Untreated,2,5,1.9,248.6,7.1
Untreated,2,5,1.9,248.8,12.43
Untreated,2,5,1.9,249.0,17.18
Untreated,2,5,1.9,249.2,20.68
Untreated,2,5,1.9,249.4,22.4
Untreated,2,5,1.9,249.6,21.97
Untreated,2,5,1.9,249.8,19.3
Untreated,2,5,1.9,250.0,14.51
Untreated,2,5,1.9,250.2,7.99
Untreated,2,5,1.9,250.4,0.33
Untreated,2,5,1.9,250.6,-7.71
Untreated,2,5,1.9,250.8,-15.32
Untreated,2,5,1.9,251.0,-21.71
Untreated,2,5,1.9,251.2,-26.19
Untreated,2,5,1.9,251.4,-28.26
Untreated,2,5,1.9,251.6,-27.69
Untreated,2,5,1.9,251.8,-24.51
Untreated,2,5,1.9,252.0,-19.05
Untreated,2,5,1.9,252.2,-11.92
Untreated,2,5,1.9,252.4,-3.9
Untreated,2,5,1.9,252.6,4.11
Untreated,2,5,1.9,252.8,11.21
Untreated,2,5,1.9,253.0,16.6
Untreated,2,5,1.9,253.2,19.67
Untreated,2,5,1.9,253.4,20.08
Untreated,2,5,1.9,253.6,17.85
Untreated,2,5,1.9,253.8,13.29
Untreated,2,5,1.9,254.0,7.03
Untreated,2,5,1.9,254.2,-0.06
Untreated,2,5,1.9,254.4,-6.97
Untreated,2,5,1.9,254.6,-12.68
Untreated,2,5,1.9,254.8,-16.28
Untreated,2,5,1.9,255.0,-17.07
Untreated,2,5,1.9,255.2,-14.67
Untreated,2,5,1.9,255.4,-9.08
Untreated,2,5,1.9,255.6,-0.68
Untreated,2,5,1.9,255.8,9.76
Untreated,2,5,1.9,256.0,21.21
Untreated,2,5,1.9,256.2,32.43
Untreated,2,5,1.9,256.4,42.16
Untreated,2,5,1.9,256.6,49.24
Untreated,2,5,1.9,256.8,52.71
Untreated,2,5,1.9,257.0,52.01
Untreated,2,5,1.9,257.2,46.98
Untreated,2,5,1.9,257.4,37.94
Untreated,2,5,1.9,257.6,25.62
Untreated,2,5,1.9,257.8,11.15
Untreated,2,5,1.9,258.0,-4.12
Untreated,2,5,1.9,258.2,-18.71
Untreated,2,5,1.9,258.4,-31.22
Untreated,2,5,1.9,258.6,-40.44
Untreated,2,5,1.9,258.8,-45.51
Untreated,2,5,1.9,259.0,-46.03
Untreated,2,5,1.9,259.2,-42.06
Untreated,2,5,1.9,259.4,-34.16
Untreated,2,5,1.9,259.6,-23.29
Untreated,2,5,1.9,259.8,-10.72
Untreated,2,5,1.9,260.0,2.11
AAV8-RK-PDE6B,3,5,1.9,0.0,-4.17
AAV8-RK-PDE6B,3,5,1.9,0.2,-3.88
AAV8-RK-PDE6B,3,5,1.9,0.4,-3.59
AAV8-RK-PDE6B,3,5,1.9,0.6,-3.26
AAV8-RK-PDE6B,3,5,1.9,0.8,-2.88
AAV8-RK-PDE6B,3,5,1.9,1.0,-2.45
AAV8-RK-PDE6B,3,5,1.9,1.2,-1.95
AAV8-RK-PDE6B,3,5,1.9,1.4,-1.42
AAV8-RK-PDE6B,3,5,1.9,1.6,-0.87
AAV8-RK-PDE6B,3,5,1.9,1.8,-0.33
AAV8-RK-PDE6B,3,5,1.9,2.0,0.59
AAV8-RK-PDE6B,3,5,1.9,2.2,2.12
AAV8-RK-PDE6B,3,5,1.9,2.4,-0.8
AAV8-RK-PDE6B,3,5,1.9,2.6,-1.76
AAV8-RK-PDE6B,3,5,1.9,2.8,-2.6
AAV8-RK-PDE6B,3,5,1.9,3.0,-3.28
AAV8-RK-PDE6B,3,5,1.9,3.2,-3.74
AAV8-RK-PDE6B,3,5,1.9,3.4,-3.99
AAV8-RK-PDE6B,3,5,1.9,3.6,-4.01
AAV8-RK-PDE6B,3,5,1.9,3.8,-3.83
AAV8-RK-PDE6B,3,5,1.9,4.0,-3.49
AAV8-RK-PDE6B,3,5,1.9,4.2,-3.03
AAV8-RK-PDE6B,3,5,1.9,4.4,-2.5
AAV8-RK-PDE6B,3,5,1.9,4.6,-1.96
AAV8-RK-PDE6B,3,5,1.9,4.8,-1.45
AAV8-RK-PDE6B,3,5,1.9,5.0,-1.0
AAV8-RK-PDE6B,3,5,1.9,5.2,-0.65
AAV8-RK-PDE6B,3,5,1.9,5.4,-0.41
AAV8-RK-PDE6B,3,5,1.9,5.6,-0.29
AAV8-RK-PDE6B,3,5,1.9,5.8,-0.27
AAV8-RK-PDE6B,3,5,1.9,6.0,-0.34
AAV8-RK-PDE6B,3,5,1.9,6.2,-0.5
AAV8-RK-PDE6B,3,5,1.9,6.4,-0.72
AAV8-RK-PDE6B,3,5,1.9,6.6,-0.98
